Region,Country,State,City,Month,Day,Year,AvgTemperature,Date
Europe,France,,Paris,5,5,2017,54.6,2017-05-05
Europe,France,,Paris,5,6,2017,52.7,2017-05-06
Europe,France,,Paris,5,7,2017,52.7,2017-05-07
Europe,France,,Paris,5,8,2017,50.2,2017-05-08
Europe,France,,Paris,5,9,2017,52.1,2017-05-09
Europe,France,,Paris,5,10,2017,57.0,2017-05-10
Europe,France,,Paris,5,11,2017,61.3,2017-05-11
Europe,France,,Paris,5,12,2017,55.5,2017-05-12
Europe,France,,Paris,5,13,2017,60.8,2017-05-13
Europe,France,,Paris,5,14,2017,59.6,2017-05-14
Europe,France,,Paris,5,15,2017,63.9,2017-05-15
Europe,France,,Paris,5,16,2017,71.1,2017-05-16
Europe,France,,Paris,5,17,2017,69.7,2017-05-17
Europe,France,,Paris,5,18,2017,60.9,2017-05-18
Europe,France,,Paris,5,19,2017,50.5,2017-05-19
Europe,France,,Paris,5,20,2017,55.9,2017-05-20
Europe,France,,Paris,5,21,2017,59.8,2017-05-21
Europe,France,,Paris,5,22,2017,66.0,2017-05-22
Europe,France,,Paris,5,23,2017,66.2,2017-05-23
Europe,France,,Paris,5,24,2017,66.7,2017-05-24
Europe,France,,Paris,5,25,2017,69.0,2017-05-25
Europe,France,,Paris,5,26,2017,70.9,2017-05-26
Europe,France,,Paris,5,27,2017,74.8,2017-05-27
Europe,France,,Paris,5,28,2017,73.8,2017-05-28
Europe,France,,Paris,5,29,2017,74.6,2017-05-29
Europe,France,,Paris,5,30,2017,67.4,2017-05-30
Europe,France,,Paris,5,31,2017,65.4,2017-05-31
Europe,France,,Paris,6,1,2017,70.5,2017-06-01
Europe,France,,Paris,6,2,2017,69.6,2017-06-02
Europe,France,,Paris,6,3,2017,62.0,2017-06-03
Europe,France,,Paris,6,4,2017,59.3,2017-06-04
Europe,France,,Paris,6,5,2017,65.0,2017-06-05
Europe,France,,Paris,6,6,2017,51.5,2017-06-06
Europe,France,,Paris,6,7,2017,60.0,2017-06-07
Europe,France,,Paris,6,8,2017,68.0,2017-06-08
Europe,France,,Paris,6,9,2017,65.7,2017-06-09
Europe,France,,Paris,6,10,2017,70.5,2017-06-10
Europe,France,,Paris,6,11,2017,73.4,2017-06-11
Europe,France,,Paris,6,12,2017,63.7,2017-06-12
Europe,France,,Paris,6,13,2017,64.4,2017-06-13
Europe,France,,Paris,6,14,2017,72.4,2017-06-14
Europe,France,,Paris,6,15,2017,73.6,2017-06-15
Europe,France,,Paris,6,16,2017,64.8,2017-06-16
Europe,France,,Paris,6,17,2017,69.7,2017-06-17
Europe,France,,Paris,6,18,2017,74.1,2017-06-18
Europe,France,,Paris,6,19,2017,78.0,2017-06-19
Europe,France,,Paris,6,20,2017,81.3,2017-06-20
Europe,France,,Paris,6,21,2017,85.1,2017-06-21
Europe,France,,Paris,6,22,2017,80.4,2017-06-22
Europe,France,,Paris,6,23,2017,66.8,2017-06-23
Europe,France,,Paris,6,24,2017,70.1,2017-06-24
Europe,France,,Paris,6,25,2017,72.4,2017-06-25
Europe,France,,Paris,6,26,2017,71.3,2017-06-26
Europe,France,,Paris,6,27,2017,70.2,2017-06-27
Europe,France,,Paris,6,28,2017,63.5,2017-06-28
Europe,France,,Paris,6,29,2017,62.1,2017-06-29
Europe,France,,Paris,6,30,2017,62.0,2017-06-30
Europe,France,,Paris,7,1,2017,62.8,2017-07-01
Europe,France,,Paris,7,2,2017,62.9,2017-07-02
Europe,France,,Paris,7,3,2017,65.6,2017-07-03
Europe,France,,Paris,7,4,2017,70.0,2017-07-04
Europe,France,,Paris,7,5,2017,77.1,2017-07-05
Europe,France,,Paris,7,6,2017,78.0,2017-07-06
Europe,France,,Paris,7,7,2017,78.9,2017-07-07
Europe,France,,Paris,7,8,2017,75.5,2017-07-08
Europe,France,,Paris,7,9,2017,68.1,2017-07-09
Europe,France,,Paris,7,10,2017,63.0,2017-07-10
Europe,France,,Paris,7,11,2017,67.7,2017-07-11
Europe,France,,Paris,7,12,2017,66.8,2017-07-12
Europe,France,,Paris,7,13,2017,66.7,2017-07-13
Europe,France,,Paris,7,14,2017,65.9,2017-07-14
Europe,France,,Paris,7,15,2017,67.2,2017-07-15
Europe,France,,Paris,7,16,2017,73.4,2017-07-16
Europe,France,,Paris,7,17,2017,73.3,2017-07-17
Europe,France,,Paris,7,18,2017,79.5,2017-07-18
Europe,France,,Paris,7,19,2017,77.6,2017-07-19
Europe,France,,Paris,7,20,2017,68.4,2017-07-20
Europe,France,,Paris,7,21,2017,67.6,2017-07-21
Europe,France,,Paris,7,22,2017,63.6,2017-07-22
Europe,France,,Paris,7,23,2017,63.0,2017-07-23
Europe,France,,Paris,7,24,2017,61.6,2017-07-24
Europe,France,,Paris,7,25,2017,64.7,2017-07-25
Europe,France,,Paris,7,26,2017,64.3,2017-07-26
Europe,France,,Paris,7,27,2017,66.4,2017-07-27
Europe,France,,Paris,7,28,2017,67.6,2017-07-28
Europe,France,,Paris,7,29,2017,73.9,2017-07-29
Europe,France,,Paris,7,30,2017,72.3,2017-07-30
Europe,France,,Paris,7,31,2017,67.4,2017-07-31
Europe,France,,Paris,8,1,2017,69.1,2017-08-01
Europe,France,,Paris,8,2,2017,72.2,2017-08-02
Europe,France,,Paris,8,3,2017,73.4,2017-08-03
Europe,France,,Paris,8,4,2017,70.7,2017-08-04
Europe,France,,Paris,8,5,2017,66.4,2017-08-05
Europe,France,,Paris,8,6,2017,63.7,2017-08-06
Europe,France,,Paris,8,7,2017,67.5,2017-08-07
Europe,France,,Paris,8,8,2017,57.6,2017-08-08
Europe,France,,Paris,8,9,2017,56.3,2017-08-09
Europe,France,,Paris,8,10,2017,54.3,2017-08-10
Europe,France,,Paris,8,11,2017,62.7,2017-08-11
Europe,France,,Paris,8,12,2017,62.4,2017-08-12
Europe,France,,Paris,8,13,2017,63.1,2017-08-13
Europe,France,,Paris,8,14,2017,67.5,2017-08-14
Europe,France,,Paris,8,15,2017,68.3,2017-08-15
Europe,France,,Paris,8,16,2017,67.0,2017-08-16
Europe,France,,Paris,8,17,2017,68.4,2017-08-17
Europe,France,,Paris,8,18,2017,66.1,2017-08-18
Europe,France,,Paris,8,19,2017,62.4,2017-08-19
Europe,France,,Paris,8,20,2017,62.6,2017-08-20
Europe,France,,Paris,8,21,2017,68.0,2017-08-21
Europe,France,,Paris,8,22,2017,71.2,2017-08-22
Europe,France,,Paris,8,23,2017,70.1,2017-08-23
Europe,France,,Paris,8,24,2017,66.6,2017-08-24
Europe,France,,Paris,8,25,2017,62.8,2017-08-25
Europe,France,,Paris,8,26,2017,70.8,2017-08-26
Europe,France,,Paris,8,27,2017,72.5,2017-08-27
Europe,France,,Paris,8,28,2017,74.5,2017-08-28
Europe,France,,Paris,8,29,2017,77.6,2017-08-29
Europe,France,,Paris,8,30,2017,67.9,2017-08-30
Europe,France,,Paris,8,31,2017,60.8,2017-08-31
Europe,France,,Paris,9,1,2017,56.6,2017-09-01
Europe,France,,Paris,9,2,2017,59.7,2017-09-02
Europe,France,,Paris,9,3,2017,60.4,2017-09-03
Europe,France,,Paris,9,4,2017,67.9,2017-09-04
Europe,France,,Paris,9,5,2017,69.2,2017-09-05
Europe,France,,Paris,9,6,2017,63.4,2017-09-06
Europe,France,,Paris,9,7,2017,61.4,2017-09-07
Europe,France,,Paris,9,8,2017,60.5,2017-09-08
Europe,France,,Paris,9,9,2017,56.7,2017-09-09
Europe,France,,Paris,9,10,2017,59.4,2017-09-10
Europe,France,,Paris,9,11,2017,59.2,2017-09-11
Europe,France,,Paris,9,12,2017,55.1,2017-09-12
Europe,France,,Paris,9,13,2017,59.3,2017-09-13
Europe,France,,Paris,9,14,2017,55.4,2017-09-14
Europe,France,,Paris,9,15,2017,53.2,2017-09-15
Europe,France,,Paris,9,16,2017,51.2,2017-09-16
Europe,France,,Paris,9,17,2017,52.0,2017-09-17
Europe,France,,Paris,9,18,2017,49.5,2017-09-18
Europe,France,,Paris,9,19,2017,54.9,2017-09-19
Europe,France,,Paris,9,20,2017,54.4,2017-09-20
Europe,France,,Paris,9,21,2017,57.3,2017-09-21
Europe,France,,Paris,9,22,2017,58.2,2017-09-22
Europe,France,,Paris,9,23,2017,56.7,2017-09-23
Europe,France,,Paris,9,24,2017,60.6,2017-09-24
Europe,France,,Paris,9,25,2017,62.1,2017-09-25
Europe,France,,Paris,9,26,2017,63.2,2017-09-26
Europe,France,,Paris,9,27,2017,58.7,2017-09-27
Europe,France,,Paris,9,28,2017,62.7,2017-09-28
Europe,France,,Paris,9,29,2017,65.4,2017-09-29
Europe,France,,Paris,9,30,2017,60.1,2017-09-30
Europe,France,,Paris,10,1,2017,57.9,2017-10-01
Europe,France,,Paris,10,2,2017,63.5,2017-10-02
Europe,France,,Paris,10,3,2017,56.4,2017-10-03
Europe,France,,Paris,10,4,2017,54.2,2017-10-04
Europe,France,,Paris,10,5,2017,54.6,2017-10-05
Europe,France,,Paris,10,6,2017,51.1,2017-10-06
Europe,France,,Paris,10,7,2017,51.3,2017-10-07
Europe,France,,Paris,10,8,2017,57.4,2017-10-08
Europe,France,,Paris,10,9,2017,56.9,2017-10-09
Europe,France,,Paris,10,10,2017,59.2,2017-10-10
Europe,France,,Paris,10,11,2017,61.3,2017-10-11
Europe,France,,Paris,10,12,2017,62.9,2017-10-12
Europe,France,,Paris,10,13,2017,62.9,2017-10-13
Europe,France,,Paris,10,14,2017,60.8,2017-10-14
Europe,France,,Paris,10,15,2017,62.2,2017-10-15
Europe,France,,Paris,10,16,2017,66.4,2017-10-16
Europe,France,,Paris,10,17,2017,62.6,2017-10-17
Europe,France,,Paris,10,18,2017,59.8,2017-10-18
Europe,France,,Paris,10,19,2017,61.7,2017-10-19
Europe,France,,Paris,10,20,2017,57.5,2017-10-20
Europe,France,,Paris,10,21,2017,57.9,2017-10-21
Europe,France,,Paris,10,22,2017,51.9,2017-10-22
Europe,France,,Paris,10,23,2017,54.2,2017-10-23
Europe,France,,Paris,10,24,2017,60.6,2017-10-24
Europe,France,,Paris,10,25,2017,60.3,2017-10-25
Europe,France,,Paris,10,26,2017,54.6,2017-10-26
Europe,France,,Paris,10,27,2017,54.7,2017-10-27
Europe,France,,Paris,10,28,2017,49.9,2017-10-28
Europe,France,,Paris,10,29,2017,53.8,2017-10-29
Europe,France,,Paris,10,30,2017,46.2,2017-10-30
Europe,France,,Paris,10,31,2017,44.2,2017-10-31
Europe,France,,Paris,11,1,2017,46.8,2017-11-01
Europe,France,,Paris,11,2,2017,49.6,2017-11-02
Europe,France,,Paris,11,3,2017,53.3,2017-11-03
Europe,France,,Paris,11,4,2017,54.2,2017-11-04
Europe,France,,Paris,11,5,2017,46.5,2017-11-05
Europe,France,,Paris,11,6,2017,42.7,2017-11-06
Europe,France,,Paris,11,7,2017,38.3,2017-11-07
Europe,France,,Paris,11,8,2017,41.1,2017-11-08
Europe,France,,Paris,11,9,2017,47.1,2017-11-09
Europe,France,,Paris,11,10,2017,50.6,2017-11-10
Europe,France,,Paris,11,11,2017,52.1,2017-11-11
Europe,France,,Paris,11,12,2017,47.0,2017-11-12
Europe,France,,Paris,11,13,2017,44.4,2017-11-13
Europe,France,,Paris,11,14,2017,43.3,2017-11-14
Europe,France,,Paris,11,15,2017,45.3,2017-11-15
Europe,France,,Paris,11,16,2017,46.0,2017-11-16
Europe,France,,Paris,11,17,2017,47.6,2017-11-17
Europe,France,,Paris,11,18,2017,42.5,2017-11-18
Europe,France,,Paris,11,19,2017,44.2,2017-11-19
Europe,France,,Paris,11,20,2017,45.2,2017-11-20
Europe,France,,Paris,11,21,2017,49.8,2017-11-21
Europe,France,,Paris,11,22,2017,51.4,2017-11-22
Europe,France,,Paris,11,23,2017,55.6,2017-11-23
Europe,France,,Paris,11,24,2017,51.6,2017-11-24
Europe,France,,Paris,11,25,2017,42.7,2017-11-25
Europe,France,,Paris,11,26,2017,40.1,2017-11-26
Europe,France,,Paris,11,27,2017,44.9,2017-11-27
Europe,France,,Paris,11,28,2017,43.3,2017-11-28
Europe,France,,Paris,11,29,2017,37.0,2017-11-29
Europe,France,,Paris,11,30,2017,37.1,2017-11-30
Europe,France,,Paris,12,1,2017,35.5,2017-12-01
Europe,France,,Paris,12,2,2017,31.4,2017-12-02
Europe,France,,Paris,12,3,2017,33.8,2017-12-03
Europe,France,,Paris,12,4,2017,43.4,2017-12-04
Europe,France,,Paris,12,5,2017,42.2,2017-12-05
Europe,France,,Paris,12,6,2017,42.5,2017-12-06
Europe,France,,Paris,12,7,2017,41.8,2017-12-07
Europe,France,,Paris,12,8,2017,38.2,2017-12-08
Europe,France,,Paris,12,9,2017,35.8,2017-12-09
Europe,France,,Paris,12,10,2017,43.1,2017-12-10
Europe,France,,Paris,12,11,2017,44.1,2017-12-11
Europe,France,,Paris,12,12,2017,38.1,2017-12-12
Europe,France,,Paris,12,13,2017,44.5,2017-12-13
Europe,France,,Paris,12,14,2017,42.8,2017-12-14
Europe,France,,Paris,12,15,2017,41.0,2017-12-15
Europe,France,,Paris,12,16,2017,40.8,2017-12-16
Europe,France,,Paris,12,17,2017,37.7,2017-12-17
Europe,France,,Paris,12,18,2017,44.1,2017-12-18
Europe,France,,Paris,12,19,2017,37.4,2017-12-19
Europe,France,,Paris,12,20,2017,44.2,2017-12-20
Europe,France,,Paris,12,21,2017,49.6,2017-12-21
Europe,France,,Paris,12,22,2017,49.3,2017-12-22
Europe,France,,Paris,12,23,2017,49.1,2017-12-23
Europe,France,,Paris,12,24,2017,48.2,2017-12-24
Europe,France,,Paris,12,25,2017,43.4,2017-12-25
Europe,France,,Paris,12,26,2017,44.1,2017-12-26
Europe,France,,Paris,12,27,2017,41.6,2017-12-27
Europe,France,,Paris,12,28,2017,36.7,2017-12-28
Europe,France,,Paris,12,29,2017,39.2,2017-12-29
Europe,France,,Paris,12,30,2017,54.8,2017-12-30
Europe,France,,Paris,12,31,2017,55.1,2017-12-31
Europe,France,,Paris,1,1,2018,46.7,2018-01-01
Europe,France,,Paris,1,2,2018,47.3,2018-01-02
Europe,France,,Paris,1,3,2018,50.1,2018-01-03
Europe,France,,Paris,1,4,2018,-99.0,2018-01-04
Europe,France,,Paris,1,5,2018,48.3,2018-01-05
Europe,France,,Paris,1,6,2018,44.6,2018-01-06
Europe,France,,Paris,1,7,2018,43.2,2018-01-07
Europe,France,,Paris,1,8,2018,42.6,2018-01-08
Europe,France,,Paris,1,9,2018,42.8,2018-01-09
Europe,France,,Paris,1,10,2018,46.6,2018-01-10
Europe,France,,Paris,1,11,2018,44.2,2018-01-11
Europe,France,,Paris,1,12,2018,41.8,2018-01-12
Europe,France,,Paris,1,13,2018,39.0,2018-01-13
Europe,France,,Paris,1,14,2018,38.3,2018-01-14
Europe,France,,Paris,1,15,2018,45.1,2018-01-15
Europe,France,,Paris,1,16,2018,46.6,2018-01-16
Europe,France,,Paris,1,17,2018,42.3,2018-01-17
Europe,France,,Paris,1,18,2018,48.0,2018-01-18
Europe,France,,Paris,1,19,2018,41.3,2018-01-19
Europe,France,,Paris,1,20,2018,45.2,2018-01-20
Europe,France,,Paris,1,21,2018,44.8,2018-01-21
Europe,France,,Paris,1,22,2018,51.4,2018-01-22
Europe,France,,Paris,1,23,2018,50.0,2018-01-23
Europe,France,,Paris,1,24,2018,54.3,2018-01-24
Europe,France,,Paris,1,25,2018,48.5,2018-01-25
Europe,France,,Paris,1,26,2018,44.5,2018-01-26
Europe,France,,Paris,1,27,2018,40.7,2018-01-27
Europe,France,,Paris,1,28,2018,48.1,2018-01-28
Europe,France,,Paris,1,29,2018,50.7,2018-01-29
Europe,France,,Paris,1,30,2018,49.8,2018-01-30
Europe,France,,Paris,1,31,2018,47.4,2018-01-31
Europe,France,,Paris,2,1,2018,40.0,2018-02-01
Europe,France,,Paris,2,2,2018,40.2,2018-02-02
Europe,France,,Paris,2,3,2018,39.0,2018-02-03
Europe,France,,Paris,2,4,2018,36.3,2018-02-04
Europe,France,,Paris,2,5,2018,31.9,2018-02-05
Europe,France,,Paris,2,6,2018,31.5,2018-02-06
Europe,France,,Paris,2,7,2018,29.7,2018-02-07
Europe,France,,Paris,2,8,2018,27.1,2018-02-08
Europe,France,,Paris,2,9,2018,30.0,2018-02-09
Europe,France,,Paris,2,10,2018,35.3,2018-02-10
Europe,France,,Paris,2,11,2018,40.6,2018-02-11
Europe,France,,Paris,2,12,2018,35.9,2018-02-12
Europe,France,,Paris,2,13,2018,34.1,2018-02-13
Europe,France,,Paris,2,14,2018,37.1,2018-02-14
Europe,France,,Paris,2,15,2018,46.7,2018-02-15
Europe,France,,Paris,2,16,2018,41.3,2018-02-16
Europe,France,,Paris,2,17,2018,41.0,2018-02-17
Europe,France,,Paris,2,18,2018,37.5,2018-02-18
Europe,France,,Paris,2,19,2018,37.2,2018-02-19
Europe,France,,Paris,2,20,2018,40.1,2018-02-20
Europe,France,,Paris,2,21,2018,36.0,2018-02-21
Europe,France,,Paris,2,22,2018,34.4,2018-02-22
Europe,France,,Paris,2,23,2018,33.1,2018-02-23
Europe,France,,Paris,2,24,2018,34.6,2018-02-24
Europe,France,,Paris,2,25,2018,32.1,2018-02-25
Europe,France,,Paris,2,26,2018,27.7,2018-02-26
Europe,France,,Paris,2,27,2018,24.3,2018-02-27
Europe,France,,Paris,2,28,2018,24.0,2018-02-28
Europe,France,,Paris,3,1,2018,29.7,2018-03-01
Europe,France,,Paris,3,2,2018,38.7,2018-03-02
Europe,France,,Paris,3,3,2018,40.4,2018-03-03
Europe,France,,Paris,3,4,2018,41.3,2018-03-04
Europe,France,,Paris,3,5,2018,46.8,2018-03-05
Europe,France,,Paris,3,6,2018,47.4,2018-03-06
Europe,France,,Paris,3,7,2018,43.6,2018-03-07
Europe,France,,Paris,3,8,2018,43.7,2018-03-08
Europe,France,,Paris,3,9,2018,48.5,2018-03-09
Europe,France,,Paris,3,10,2018,55.9,2018-03-10
Europe,France,,Paris,3,11,2018,56.7,2018-03-11
Europe,France,,Paris,3,12,2018,51.9,2018-03-12
Europe,France,,Paris,3,13,2018,49.1,2018-03-13
Europe,France,,Paris,3,14,2018,48.5,2018-03-14
Europe,France,,Paris,3,15,2018,51.1,2018-03-15
Europe,France,,Paris,3,16,2018,49.7,2018-03-16
Europe,France,,Paris,3,17,2018,39.3,2018-03-17
Europe,France,,Paris,3,18,2018,32.1,2018-03-18
Europe,France,,Paris,3,19,2018,32.1,2018-03-19
Europe,France,,Paris,3,20,2018,37.2,2018-03-20
Europe,France,,Paris,3,21,2018,38.6,2018-03-21
Europe,France,,Paris,3,22,2018,40.8,2018-03-22
Europe,France,,Paris,3,23,2018,43.2,2018-03-23
Europe,France,,Paris,3,24,2018,47.7,2018-03-24
Europe,France,,Paris,3,25,2018,49.6,2018-03-25
Europe,France,,Paris,3,26,2018,48.6,2018-03-26
Europe,France,,Paris,3,27,2018,47.7,2018-03-27
Europe,France,,Paris,3,28,2018,47.6,2018-03-28
Europe,France,,Paris,3,29,2018,45.1,2018-03-29
Europe,France,,Paris,3,30,2018,45.6,2018-03-30
Europe,France,,Paris,3,31,2018,45.9,2018-03-31
Europe,France,,Paris,4,1,2018,46.6,2018-04-01
Europe,France,,Paris,4,2,2018,52.3,2018-04-02
Europe,France,,Paris,4,3,2018,52.3,2018-04-03
Europe,France,,Paris,4,4,2018,52.0,2018-04-04
Europe,France,,Paris,4,5,2018,47.7,2018-04-05
Europe,France,,Paris,4,6,2018,51.4,2018-04-06
Europe,France,,Paris,4,7,2018,60.2,2018-04-07
Europe,France,,Paris,4,8,2018,61.3,2018-04-08
Europe,France,,Paris,4,9,2018,52.0,2018-04-09
Europe,France,,Paris,4,10,2018,54.2,2018-04-10
Europe,France,,Paris,4,11,2018,52.9,2018-04-11
Europe,France,,Paris,4,12,2018,52.3,2018-04-12
Europe,France,,Paris,4,13,2018,56.2,2018-04-13
Europe,France,,Paris,4,14,2018,52.6,2018-04-14
Europe,France,,Paris,4,15,2018,56.1,2018-04-15
Europe,France,,Paris,4,16,2018,54.9,2018-04-16
Europe,France,,Paris,4,17,2018,58.4,2018-04-17
Europe,France,,Paris,4,18,2018,63.6,2018-04-18
Europe,France,,Paris,4,19,2018,68.6,2018-04-19
Europe,France,,Paris,4,20,2018,69.9,2018-04-20
Europe,France,,Paris,4,21,2018,68.3,2018-04-21
Europe,France,,Paris,4,22,2018,67.6,2018-04-22
Europe,France,,Paris,4,23,2018,59.6,2018-04-23
Europe,France,,Paris,4,24,2018,59.4,2018-04-24
Europe,France,,Paris,4,25,2018,57.1,2018-04-25
Europe,France,,Paris,4,26,2018,53.0,2018-04-26
Europe,France,,Paris,4,27,2018,56.3,2018-04-27
Europe,France,,Paris,4,28,2018,56.5,2018-04-28
Europe,France,,Paris,4,29,2018,51.6,2018-04-29
Europe,France,,Paris,4,30,2018,43.9,2018-04-30
Europe,France,,Paris,5,1,2018,48.1,2018-05-01
Europe,France,,Paris,5,2,2018,51.9,2018-05-02
Europe,France,,Paris,5,3,2018,53.5,2018-05-03
Europe,France,,Paris,5,4,2018,55.8,2018-05-04
Europe,France,,Paris,5,5,2018,61.8,2018-05-05
Europe,France,,Paris,5,6,2018,67.7,2018-05-06
Europe,France,,Paris,5,7,2018,67.5,2018-05-07
Europe,France,,Paris,5,8,2018,67.9,2018-05-08
Europe,France,,Paris,5,9,2018,62.8,2018-05-09
Europe,France,,Paris,5,10,2018,57.0,2018-05-10
Europe,France,,Paris,5,11,2018,58.9,2018-05-11
Europe,France,,Paris,5,12,2018,57.7,2018-05-12
Europe,France,,Paris,5,13,2018,52.4,2018-05-13
Europe,France,,Paris,5,14,2018,54.2,2018-05-14
Europe,France,,Paris,5,15,2018,58.0,2018-05-15
Europe,France,,Paris,5,16,2018,58.1,2018-05-16
Europe,France,,Paris,5,17,2018,56.5,2018-05-17
Europe,France,,Paris,5,18,2018,54.3,2018-05-18
Europe,France,,Paris,5,19,2018,55.8,2018-05-19
Europe,France,,Paris,5,20,2018,59.4,2018-05-20
Europe,France,,Paris,5,21,2018,64.1,2018-05-21
Europe,France,,Paris,5,22,2018,58.8,2018-05-22
Europe,France,,Paris,5,23,2018,60.7,2018-05-23
Europe,France,,Paris,5,24,2018,65.2,2018-05-24
Europe,France,,Paris,5,25,2018,62.5,2018-05-25
Europe,France,,Paris,5,26,2018,66.6,2018-05-26
Europe,France,,Paris,5,27,2018,72.3,2018-05-27
Europe,France,,Paris,5,28,2018,71.7,2018-05-28
Europe,France,,Paris,5,29,2018,66.0,2018-05-29
Europe,France,,Paris,5,30,2018,68.6,2018-05-30
Europe,France,,Paris,5,31,2018,69.6,2018-05-31
Europe,France,,Paris,6,1,2018,56.5,2018-06-01
Europe,France,,Paris,6,2,2018,67.1,2018-06-02
Europe,France,,Paris,6,3,2018,68.8,2018-06-03
Europe,France,,Paris,6,4,2018,70.2,2018-06-04
Europe,France,,Paris,6,5,2018,63.5,2018-06-05
Europe,France,,Paris,6,6,2018,62.1,2018-06-06
Europe,France,,Paris,6,7,2018,69.7,2018-06-07
Europe,France,,Paris,6,8,2018,67.3,2018-06-08
Europe,France,,Paris,6,9,2018,65.5,2018-06-09
Europe,France,,Paris,6,10,2018,67.0,2018-06-10
Europe,France,,Paris,6,11,2018,58.1,2018-06-11
Europe,France,,Paris,6,12,2018,59.2,2018-06-12
Europe,France,,Paris,6,13,2018,58.4,2018-06-13
Europe,France,,Paris,6,14,2018,61.4,2018-06-14
Europe,France,,Paris,6,15,2018,65.8,2018-06-15
Europe,France,,Paris,6,16,2018,64.5,2018-06-16
Europe,France,,Paris,6,17,2018,63.9,2018-06-17
Europe,France,,Paris,6,18,2018,64.0,2018-06-18
Europe,France,,Paris,6,19,2018,67.7,2018-06-19
Europe,France,,Paris,6,20,2018,71.7,2018-06-20
Europe,France,,Paris,6,21,2018,63.2,2018-06-21
Europe,France,,Paris,6,22,2018,59.9,2018-06-22
Europe,France,,Paris,6,23,2018,60.9,2018-06-23
Europe,France,,Paris,6,24,2018,64.3,2018-06-24
Europe,France,,Paris,6,25,2018,65.8,2018-06-25
Europe,France,,Paris,6,26,2018,69.3,2018-06-26
Europe,France,,Paris,6,27,2018,71.5,2018-06-27
Europe,France,,Paris,6,28,2018,72.5,2018-06-28
Europe,France,,Paris,6,29,2018,74.4,2018-06-29
Europe,France,,Paris,6,30,2018,76.7,2018-06-30
Europe,France,,Paris,7,1,2018,78.5,2018-07-01
Europe,France,,Paris,7,2,2018,76.6,2018-07-02
Europe,France,,Paris,7,3,2018,72.0,2018-07-03
Europe,France,,Paris,7,4,2018,75.6,2018-07-04
Europe,France,,Paris,7,5,2018,67.5,2018-07-05
Europe,France,,Paris,7,6,2018,73.8,2018-07-06
Europe,France,,Paris,7,7,2018,76.4,2018-07-07
Europe,France,,Paris,7,8,2018,74.3,2018-07-08
Europe,France,,Paris,7,9,2018,71.2,2018-07-09
Europe,France,,Paris,7,10,2018,66.0,2018-07-10
Europe,France,,Paris,7,11,2018,64.8,2018-07-11
Europe,France,,Paris,7,12,2018,68.3,2018-07-12
Europe,France,,Paris,7,13,2018,65.5,2018-07-13
Europe,France,,Paris,7,14,2018,74.3,2018-07-14
Europe,France,,Paris,7,15,2018,72.7,2018-07-15
Europe,France,,Paris,7,16,2018,60.8,2018-07-16
Europe,France,,Paris,7,17,2018,-99.0,2018-07-17
Europe,France,,Paris,7,18,2018,76.6,2018-07-18
Europe,France,,Paris,7,19,2018,75.1,2018-07-19
Europe,France,,Paris,7,20,2018,70.3,2018-07-20
Europe,France,,Paris,7,21,2018,69.1,2018-07-21
Europe,France,,Paris,7,22,2018,72.7,2018-07-22
Europe,France,,Paris,7,23,2018,74.7,2018-07-23
Europe,France,,Paris,7,24,2018,-99.0,2018-07-24
Europe,France,,Paris,7,25,2018,-99.0,2018-07-25
Europe,France,,Paris,7,26,2018,-99.0,2018-07-26
Europe,France,,Paris,7,27,2018,-99.0,2018-07-27
Europe,France,,Paris,7,28,2018,-99.0,2018-07-28
Europe,France,,Paris,7,29,2018,-99.0,2018-07-29
Europe,France,,Paris,7,30,2018,-99.0,2018-07-30
Europe,France,,Paris,7,31,2018,-99.0,2018-07-31
Europe,France,,Paris,8,1,2018,-99.0,2018-08-01
Europe,France,,Paris,8,2,2018,-99.0,2018-08-02
Europe,France,,Paris,8,3,2018,-99.0,2018-08-03
Europe,France,,Paris,8,4,2018,-99.0,2018-08-04
Europe,France,,Paris,8,5,2018,-99.0,2018-08-05
Europe,France,,Paris,8,6,2018,-99.0,2018-08-06
Europe,France,,Paris,8,7,2018,-99.0,2018-08-07
Europe,France,,Paris,8,8,2018,-99.0,2018-08-08
Europe,France,,Paris,8,9,2018,62.4,2018-08-09
Europe,France,,Paris,8,10,2018,65.0,2018-08-10
Europe,France,,Paris,8,11,2018,66.7,2018-08-11
Europe,France,,Paris,8,12,2018,71.5,2018-08-12
Europe,France,,Paris,8,13,2018,67.9,2018-08-13
Europe,France,,Paris,8,14,2018,68.1,2018-08-14
Europe,France,,Paris,8,15,2018,68.3,2018-08-15
Europe,France,,Paris,8,16,2018,71.2,2018-08-16
Europe,France,,Paris,8,17,2018,67.4,2018-08-17
Europe,France,,Paris,8,18,2018,65.4,2018-08-18
Europe,France,,Paris,8,19,2018,70.0,2018-08-19
Europe,France,,Paris,8,20,2018,71.2,2018-08-20
Europe,France,,Paris,8,21,2018,71.8,2018-08-21
Europe,France,,Paris,8,22,2018,73.8,2018-08-22
Europe,France,,Paris,8,23,2018,69.4,2018-08-23
Europe,France,,Paris,8,24,2018,63.0,2018-08-24
Europe,France,,Paris,8,25,2018,60.4,2018-08-25
Europe,France,,Paris,8,26,2018,62.8,2018-08-26
Europe,France,,Paris,8,27,2018,67.5,2018-08-27
Europe,France,,Paris,8,28,2018,65.5,2018-08-28
